# Undirected graph: ../../data/output/amazon.ungraph.txt
# Amazon
# Nodes: 334863 Edges: 925872
# FromNodeId	ToNodeId
185150	378414
185174	289496
185174	452292
185174	493148
185174	536903
185630	191745
185630	213689
185630	281663
185630	319052
185630	385756
185636	195461
185636	219107
185636	318376
186022	318212
186022	412163
186022	535477
186613	194776
186613	208621
186613	296207
186613	411459
187370	193654
187370	463844
187370	541959
187563	264468
187563	318870
187952	256479
187952	495786
188073	195210
188073	217230
188073	396649
188073	420427
188389	281396
188389	289195
188389	356349
188389	404185
188698	240678
188698	354251
188698	408836
188991	193587
188991	246810
188991	248492
188991	425261
188991	497950
188991	509523
189013	210992
189013	212553
189124	256580
189124	317090
189124	342871
189124	354088
189124	354565
189279	379065
189286	204831
189286	221801
189286	301886
189286	301889
189286	313801
189286	342330
189286	379184
189286	482998
189398	203600
189398	226912
189398	341761
189398	471688
189580	457320
189612	351378
189612	408619
189612	432613
189829	194776
189829	208621
189829	296207
189829	411459
189959	536830
190062	274521
190062	328123
190062	405565
190195	252000
190195	262023
190195	323618
190195	379745
190195	379766
190195	394334
190195	429163
190195	529054
190266	266147
190275	213407
190275	348300
190475	238013
190475	510271
191264	191279
191264	244171
191264	256475
191264	424622
191264	424626
191264	533174
191279	256475
191279	424622
191279	424626
191279	505359
191279	505371
191279	505374
191707	262286
191707	364200
191707	387987
191707	404725
191707	489673
191745	272733
191745	324898
191745	385756
191745	491586
191745	535723
191846	209822
191846	455700
191846	482725
192608	239582
192608	468680
192608	478760
192985	372395
192985	432505
193375	213676
193375	339289
193375	492634
193375	495203
193375	537580
193587	223185
193587	246810
193587	248492
193587	394033
193587	493039
193587	509523
193654	255303
193654	377884
193654	410887
193654	410943
193654	419483
193654	444875
193654	463844
193654	507155
193654	541959
193790	205319
193790	228831
193790	254263
193790	261558
193790	317603
193790	320128
193790	382724
193790	406305
193790	412670
193790	445716
193790	539125
193805	262219
193805	484283
193805	521532
194103	336162
194103	392857
194103	459124
194103	521447
194702	445930
194702	517962
194776	208621
194776	264569
194776	350413
194776	411459
194776	448724
194776	488813
195210	217230
195210	396649
195210	420427
195210	536830
195448	286274
195461	219107
195461	302507
195461	312166
195461	318376
195684	394853
195684	448031
196142	256475
196150	320332
196150	449101
196335	209023
196335	214328
196335	335149
196335	401485
196335	426918
196335	481587
196453	219936
196453	438465
196453	455158
196453	518606
196566	216625
196566	270593
196566	497828
196682	216152
196682	542319
196682	542899
196910	284216
196910	407895
196910	455942
197137	199656
197137	354269
197137	373438
197137	409881
197137	409887
198055	434190
198055	525180
198055	540024
198063	360141
198063	394175
198181	271345
198181	433665
198181	454538
198304	429082
198304	528717
198903	204686
198903	445938
198903	526129
199231	252000
199231	288316
199231	405948
199263	233859
199263	368169
199263	504792
199656	354269
199656	373438
199656	409881
199656	409887
200053	213860
200053	244471
200053	266813
200053	299825
200053	300708
200053	340706
200053	461995
200053	495940
200053	521116
200053	534520
200053	539128
200196	337503
200196	404752
200196	497338
200228	278001
200228	457300
200228	524008
200271	210992
200271	235970
200271	421557
200366	252628
200366	463961
200366	485383
200549	216445
200549	278141
200549	379065
200738	296533
200738	332312
200920	267416
200920	495066
201129	294724
201129	374151
201129	441057
201129	445680
201129	478857
201129	485621
201263	336715
201263	366590
201263	408596
201263	455003
201407	262879
201407	416431
201407	452257
201570	201572
201570	201574
201570	216724
201570	252984
201572	201574
201572	215112
201572	216724
201572	487203
201572	523685
201574	215112
201574	216724
201574	252984
201855	321841
201855	347858
201855	533157
202245	298418
202245	406965
202245	537922
202609	438003
202609	439622
202609	514909
202852	274819
202852	396542
202852	514958
202986	221281
202986	229209
202986	261562
202986	345901
202986	434830
202986	502212
202986	541690
203397	283440
203397	315577
203600	246768
203600	276847
203600	362551
203600	541722
203622	294724
203622	445680
203622	484183
203826	365198
203826	365199
203826	365200
203826	503396
203826	503406
203826	517525
203826	517526
203826	517527
203826	524843
203903	367285
203903	373188
203903	421557
204468	356740
204468	412241
204686	445938
204831	313801
204831	342330
204831	379184
204966	225233
205319	228831
205319	229510
205319	254263
205319	317603
205319	320128
205319	382724
205319	406305
205319	445716
205319	539125
205505	254423
205505	278725
205505	303160
205505	534790
205838	273775
205838	277617
205838	343306
205838	447892
205838	482584
206540	216697
206540	254963
206540	354715
206540	397575
206540	421373
206540	463529
206643	230601
206643	260920
206643	390081
206643	465991
207697	338843
207697	363073
207697	508622
208118	241811
208118	323254
208118	343878
208118	382935
208118	456320
208118	469585
208118	519455
208118	521727
208422	351254
208422	517338
208621	211894
208621	216826
208621	221436
208621	264569
208621	296207
208621	313446
208621	350413
208621	411459
208621	448724
208621	454723
208621	488813
208714	306636
208714	314719
208714	335183
208714	429708
208714	447892
208714	542633
208714	543516
209023	213422
209023	335149
209023	401485
209023	426918
209023	481587
209163	344610
209163	372706
209163	407647
209163	431741
209163	522205
209292	352393
209822	455700
209822	482725
209915	301483
210020	432937
210020	451671
210020	517224
210348	214773
210348	332103
210348	387782
210373	235362
210373	281396
210373	289195
210373	356349
210373	537827
210462	436124
210605	210607
210605	230566
210605	268119
210605	367931
210605	486979
210607	230566
210607	268119
210607	367931
210724	227921
210724	285524
210724	330175
210724	468293
210859	481319
210992	215914
210992	235970
210992	363926
210992	368176
210992	421557
210992	423859
210992	433843
210992	445441
210992	475581
211751	386343
211795	455263
211795	475285
211795	531758
211894	296207
211894	454723
212214	304639
212214	336162
212214	346319
212214	459124
212232	294323
212232	312685
212232	464198
212232	464207
212232	536006
212553	235970
212805	386343
212805	510772
213186	274159
213186	467688
213186	502037
213186	502827
213186	539584
213676	492634
213676	495203
213689	491586
213689	535723
213711	434252
213711	489117
213860	244471
213860	461995
213860	534520
214023	255722
214023	359500
214023	530227
214328	342299
214328	426918
214328	481587
214452	244240
214452	246173
214452	289781
214452	336770
214555	216152
214555	542319
214555	542780
214773	274196
214773	332103
214773	340409
214773	387782
214773	412316
214773	445673
214773	478705
214773	540608
215061	273989
215061	321070
215061	335776
215061	345173
215112	216724
215112	252984
215112	277248
215112	523685
215266	249771
215266	360314
215497	256479
215497	495786
215620	283137
215620	292617
215620	521114
215620	539633
215620	539640
215767	289765
215767	289766
215767	346403
215767	410927
215767	410930
215914	433843
215914	475581
215955	217230
215955	536830
216152	542319
216152	542899
216445	216449
216445	359912
216445	379180
216445	470095
216445	488157
216449	278141
216449	379065
216567	524008
216625	270593
216697	301483
216724	252984
216724	277248
216724	487203
216724	512040
216826	221436
216826	264569
216826	454723
217000	474184
217000	522223
217362	260685
217657	233388
217657	363008
217657	487180
217871	221281
217871	246180
217871	287524
217871	401268
217871	417521
217871	418177
217871	433190
217871	504199
217871	535762
218281	542867
218281	542870
218281	542871
218281	542872
218281	542874
218429	219936
218429	412242
218429	455158
218429	518606
219107	312166
219107	318376
219484	281961
219484	468540
219484	504277
219575	376852
219575	539186
219649	233695
219649	337976
219649	337981
219649	444709
219649	499056
219936	399137
219936	455158
219957	284749
219957	346229
219957	461219
220148	271345
220148	327740
220148	395771
220148	423708
220205	250261
220205	269199
220205	322607
220205	353310
220205	370860
220205	448868
220205	472803
220330	250182
220330	373188
220330	433843
220705	300111
220705	351682
221229	437004
221281	229209
221281	230262
221281	246180
221281	261562
221281	263093
221281	289953
221281	313307
221281	345901
221281	353264
221281	355378
221281	383087
221281	416162
221281	417521
221281	502212
221281	512729
221281	527792
221436	264569
221436	454723
221445	233610
221445	334880
221445	376748
221445	522043
221801	301889
221801	313801
221801	342330
221801	482998
222047	483624
222178	308746
222178	329470
222178	408058
222178	504430
222671	332312
222737	224484
222737	377023
222737	473474
222832	247631
222832	247703
222832	372073
222832	420400
222832	482092
223046	249702
223046	362176
223061	328468
223061	343242
223061	494481
223185	248492
223185	522223
223212	469642
223767	258658
223767	306262
223767	458567
223767	518137
224125	354600
224125	376939
224252	304914
224252	317090
224252	354565
224252	463745
224484	377023
224484	473474
224484	534978
225214	232761
225233	541122
226140	330293
226140	354565
226158	240113
226158	274813
226158	544421
226158	545678
226158	545919
226158	546598
226645	368759
226654	297896
226654	523664
226654	525313
226654	531782
226654	535205
226912	246768
226912	276086
226912	276847
226912	362551
227387	309574
227387	372557
227401	364895
227700	424561
227700	483088
227700	524008
227747	243469
227747	404752
227921	285524
227921	330175
227921	468293
228082	254963
228082	301483
228537	421557
228831	412670
228831	432937
229030	239165
229030	353741
229030	398312
229030	534698
229209	230262
229209	261562
229209	313307
229209	345901
229209	347716
229209	353264
229209	355378
229209	383087
229209	416162
229209	443332
229209	443731
229209	458993
229209	502212
229510	261558
229510	309573
229510	317603
229510	382724
229510	406305
229510	406909
229510	471009
229510	494860
230262	458993
230462	273989
230462	321070
230462	335776
230462	345173
230512	289263
230512	418808
230512	438438
230512	514958
230566	268119
230566	367931
230601	247194
230601	260920
230601	322563
230601	366253
230601	390081
230601	442379
230601	465991
230958	394334
230958	529054
231176	357878
231176	372935
231715	364895
231715	392363
231715	526689
231953	518997
231953	523128
232075	296533
232075	332312
232075	427927
232195	239582
232195	468680
232195	478760
232310	334840
232310	334845
232310	334846
232310	393657
232310	393666
232310	479901
232317	272804
232317	300742
232317	383679
232317	395887
232317	431548
232317	459609
233313	292843
233313	356349
233313	404185
233468	257621
233468	281988
233468	353931
233468	522415
233610	330933
233610	334880
233610	373181
233610	376748
233610	460712
233610	522043
233695	337976
233695	337981
233695	444709
233695	499056
233838	240678
233838	408836
233838	486888
233859	368169
233859	504792
234089	293039
234089	293044
234089	436949
234089	461185
234089	540024
234271	235970
234924	395215
234924	428101
235216	348662
235216	487512
235216	531782
235362	292843
235362	356349
235362	404185
235411	289496
235411	522191
235970	332188
235970	368176
235970	373188
235970	423859
235970	426269
235970	433843
235970	475581
235970	522750
236017	281125
236017	334170
236017	352500
236017	522191
236079	244865
236079	342299
236304	344610
236304	359862
236304	372706
236304	407647
236319	287450
236319	324553
236319	326801
236319	350956
236319	355078
236319	496357
236319	532242
236319	533220
236382	447700
236382	471688
236925	386343
236925	510772
237774	311724
237774	363864
237774	531441
237774	543408
238430	276154
238430	387833
238430	417412
238430	424750
238430	501768
239165	247783
239165	353741
239582	468680
239582	478760
239736	375164
239736	452077
239736	532594
240113	274813
240113	547883
240678	408836
240693	289263
240693	418808
240693	435969
240693	438438
240693	514958
241647	351378
241647	361649
241647	426088
241811	323254
241811	382935
241811	519455
241811	521727
241897	447338
242226	243454
242226	399318
242226	435179
242549	265320
242549	330541
242549	438465
242549	527391
242549	538992
243454	399318
243454	435179
243469	404752
243469	443897
243469	468191
243469	492349
243477	302516
243477	318491
243477	320027
243477	366784
243558	343743
243558	352183
244035	296533
244035	427927
244035	479281
244171	533174
244240	246173
244240	289781
244240	537816
244471	299825
244471	495940
244471	521116
244471	534520
244824	502108
244865	342299
245190	484283
245190	521532
245498	257303
245498	311778
245498	426205
245498	487957
245851	271270
245851	308167
245851	415981
245851	490231
245970	254441
245970	319052
245970	351358
245970	405648
245970	423124
245970	526588
245970	531007
245970	533484
246060	270524
246060	546890
246060	546891
246173	391524
246173	537816
246180	417521
246180	433190
246767	290968
246767	352799
246768	276086
246768	300171
246768	341761
246768	377304
246768	387465
246768	436450
246768	541722
246810	394033
246810	425261
246810	493039
246810	497950
246810	509523
246858	352393
246858	484405
247058	247059
247058	252788
247058	538287
247058	542683
247059	538287
247059	542683
247194	364779
247194	366253
247194	413860
247631	372073
247703	420400
247703	444299
247703	482092
247783	353741
248053	252184
248053	264966
248191	285067
248191	463724
248191	488909
248193	454538
248193	474184
248193	522223
248492	394033
248492	493039
248492	509523
248492	522223
249126	505654
249270	473474
249270	473755
249702	362176
249771	468231
249771	532208
249808	348925
249808	426724
249808	508485
250182	433843
250182	475581
250261	269199
250261	448868
252000	280689
252000	288316
252000	323618
252000	394334
252000	429163
252000	529054
252184	264966
252628	463961
252628	485383
252719	261562
252719	277024
252719	309411
252719	329078
252719	377247
252788	538287
252788	538974
252788	542683
252984	277248
252984	487203
252984	512040
252984	523685
253751	438465
253751	481242
253751	525219
253751	525485
253794	286274
253794	496093
254204	269579
254204	376939
254263	320128
254263	445716
254263	539125
254399	310216
254423	320287
254423	411795
254423	534790
254441	405648
254829	537472
254963	301483
254963	327922
254963	403540
254994	329428
254994	350318
254994	361649
254994	423524
255303	410887
255303	419483
255303	444875
255355	366253
255355	466634
255586	424508
255586	538944
255586	539186
255775	444875
255990	296533
255990	332312
256266	262492
256266	548116
256475	269554
256475	424626
256475	475258
256475	505359
256475	505371
256475	505374
256475	533174
256479	273064
256479	279547
256479	331930
256479	337822
256479	345142
256479	368759
256479	393538
256479	446997
256479	470866
256479	470946
256479	495786
256479	505755
256580	304914
256580	342871
256580	354088
256580	354565
256580	423673
257303	311778
257303	426205
257303	487957
257397	542826
257397	542867
257397	542871
257397	542872
257397	542874
257397	543762
257621	281988
257621	353931
257621	501902
257621	522415
258501	282906
258658	458567
259625	262879
259625	416431
259625	452257
259788	326481
259788	368498
259788	433792
259997	355253
259997	424561
259997	524008
260126	294724
260126	315974
260126	374151
260126	445680
260126	484183
260897	445322
260897	507060
260897	507063
260938	351390
260938	484333
260938	504033
260938	528285
261558	309573
261558	317603
261558	382724
261558	406305
261558	445716
261558	494860
261562	345901
261562	377247
261562	502212
261771	348662
261771	487512
261771	531782
262023	405948
262025	262028
262025	312506
262025	529054
262028	262031
262028	288316
262028	312506
262028	379745
262028	405948
262031	288316
262031	312506
262031	405948
262219	484283
262219	521532
262286	364200
262286	387987
262286	404725
262286	489673
262320	315974
262492	548116
262777	490580
262790	353463
262790	422490
262790	428005
262879	268629
262879	276958
262879	285560
262879	292405
262879	308357
262879	416431
262879	430888
262879	432003
262879	440380
262879	452257
262879	466842
262879	511848
262922	378414
263093	313307
263093	353264
263093	355378
263093	416162
263093	502212
263181	351390
263181	484333
263181	504033
264309	266187
264309	480884
264468	517993
264569	296207
264569	313446
264569	350413
264569	411459
264569	448724
264569	454723
265240	340335
265240	372489
265240	446676
265320	289784
265320	319065
265320	330541
265320	343112
265320	354348
265320	538992
265323	512492
265474	315743
265474	343067
265474	362223
265474	371893
265474	376352
265474	476031
265673	401800
265673	444299
265673	493075
266147	271766
266147	281118
266147	519342
266187	323378
266274	428005
266274	496686
266583	416072
266583	526735
266583	539791
266796	510772
266813	299825
266813	461995
266813	534520
267328	321497
267328	376498
267328	393054
267416	495066
267449	291894
267449	309263
267449	369811
267449	411761
267449	498224
267449	526176
267449	537097
267959	473474
267959	473755
268565	332827
268565	334329
268565	358591
268565	362923
268565	406380
268565	430354
268629	430888
269199	322607
269199	353310
269199	370860
269199	383361
269199	443073
269199	448868
269199	472803
269554	534471
269579	321216
270024	327922
270233	543788
270524	545994
270524	545995
270524	546890
270593	438003
270593	501124
271270	415981
271270	509535
271319	274778
271319	352393
271319	484405
271345	327740
271345	433665
271345	454538
271766	438465
272733	491586
272804	371964
272804	383679
272804	431548
272957	458993
273064	495786
273775	277617
273775	298254
273775	343306
273775	482584
273989	284155
273989	321070
273989	335776
273989	345173
273989	421754
273989	430353
273989	459353
273989	462308
273989	467394
273989	501646
273989	529577
274159	303322
274159	304562
274196	387782
274521	405565
274778	295279
274778	352393
274813	545678
274813	545919
274813	547883
274819	396542
274819	418808
274819	514958
275237	287524
275237	299611
275237	353264
275237	504199
275458	299812
275458	407219
275458	422634
275458	537703
275568	459621
275568	485312
276010	386343
276010	510772
276086	276847
276086	341761
276086	362551
276154	417412
276154	424750
276154	501768
276412	300910
276412	318079
276412	318090
276567	294679
276567	409356
276567	535477
276753	402482
276753	455263
276753	475285
276753	531758
276847	341761
276847	387465
276958	452257
277248	487203
277248	512040
277248	523685
277617	298254
277617	343306
277617	482584
278001	360679
278001	363219
278001	508801
278001	533027
278141	334071
278141	345620
278141	359912
278141	379065
278146	384795
278146	412353
278146	501124
278417	364895
278417	392363
278417	486582
278417	501516
278417	526689
278417	533905
278593	390656
278593	492497
278731	317254
278731	341322
278731	341324
278731	341326
278731	341344
278731	341352
278740	399478
278740	487512
278740	535205
278740	535798
278864	413249
278864	432850
278864	492137
278864	515761
279387	303927
279547	368759
279547	495786
279755	330293
279755	531792
279806	284087
279806	437004
280181	441552
280181	490177
280181	516170
280689	394334
280689	429163
280689	529054
280717	392919
280717	491073
280717	520135
280717	530571
281118	504277
281125	346319
281125	352500
281125	522191
281396	292843
281396	513756
281468	416431
281468	440380
281468	452257
281663	319052
281663	491586
281663	492399
281663	535723
281961	394976
281961	519342
281988	353931
281988	501902
281988	522415
282389	432714
282389	532864
282389	538656
282906	303160
282906	438354
283137	358440
283137	468203
283440	303160
283440	323371
283440	429082
283440	528717
283926	311238
283926	335193
283926	476575
283926	480585
283926	521499
284087	437004
284087	437009
284155	321070
284155	335776
284216	393110
284216	535153
284216	541552
284749	346229
284749	461219
284788	335032
284788	343933
284970	317910
284970	321070
284970	341967
284970	345173
284970	396551
284970	422027
285310	289765
285310	289766
285310	346397
285310	398893
285310	410927
285310	410930
285524	330175
285524	468293
285560	416431
285560	452257
286274	376122
286274	496093
286536	301483
286636	294783
286636	341120
286636	448617
286636	532925
287450	326801
287450	496357
287450	532242
287450	533220
287524	299611
287524	401268
287524	504199
287524	512729
287800	359862
288072	490377
288072	535855
288316	312506
288316	323618
288316	529054
288321	499031
289195	292843
289195	513756
289258	296533
289258	332312
289258	479281
289263	418808
289263	438438
289263	514958
289370	289496
289370	392857
289496	331706
289496	346319
289496	392857
289496	440539
289496	452292
289496	459124
289496	493148
289496	522191
289496	536903
289765	289766
289765	346397
289765	346403
289765	398893
289765	410927
289765	410930
289766	346403
289766	398891
289766	398893
289766	410927
289766	410930
289781	336770
289781	391524
289781	537816
289784	319065
289784	330541
289784	343112
289784	354348
289784	483042
289784	538992
289953	347716
289953	383087
289953	433190
289953	443332
289953	502212
290158	504277
290325	307436
290325	426857
290325	535832
290813	329132
290813	424159
290813	449008
290968	398631
290968	415981
290968	485935
290968	515422
291894	309263
291894	369811
291894	411761
291894	526176
291894	537097
292038	464340
292279	352674
292279	426994
292405	293009
292405	376852
292574	406477
292574	495620
292574	521772
292574	541076
292617	539633
292617	539640
292843	356349
292843	404185
292982	306986
292982	352756
292982	518502
293009	376852
293009	411592
293009	424508
293009	425287
293009	440380
293009	511848
293009	539186
293032	483624
293039	525180
293039	540024
293044	434190
293044	461185
293044	525180
293044	540024
293070	332827
293070	334329
293070	358591
293070	362923
293070	406380
293070	430354
293968	464182
294323	312685
294323	417416
294323	464198
294323	464199
294323	464205
294323	464207
294372	437009
294372	437010
294679	330328
294679	401798
294724	315974
294724	374151
294724	441057
294724	445680
294724	484183
294724	485621
294783	341120
294783	448617
294783	516510
294783	532925
294783	537035
295130	335776
295130	345173
295130	459353
295252	525406
295861	352393
295861	484405
296069	309411
296069	377247
296069	434830
296069	522378
296207	411459
296533	332312
296533	472037
296533	496930
296533	525557
296660	377393
296660	434007
296660	439553
296660	497880
296660	544391
297896	299942
297896	494261
297896	523664
297896	525313
297896	531782
297896	545002
298418	406965
298418	537922
299611	401268
299611	512729
299766	313436
299766	313445
299766	351353
299766	361731
299766	484282
299812	407219
299812	422634
299812	537703
299825	300708
299825	340706
299825	495940
299825	521116
299825	534520
299825	539128
299942	329881
299942	494261
299942	523664
299942	525313
299942	531782
299942	545002
300111	335158
300111	335159
300111	425066
300111	425067
300111	429655
300116	300117
300116	310216
300116	488537
300116	498009
300117	488537
300120	335159
300120	425067
300120	513170
300171	377304
300171	528926
300327	399478
300327	487512
300327	535205
300327	535798
300585	324665
300585	367022
300585	371886
300585	399682
300585	428784
300585	456290
300708	461995
300708	534520
300742	395887
300742	459609
300742	508669
300830	313309
300830	314477
300830	366327
300830	541715
300910	318079
300910	318090
300910	407868
300910	407872
300910	425656
300910	518217
300975	330328
301483	327922
301483	344483
301483	397575
301483	403346
301483	416364
301483	421373
301483	427277
301483	463529
301483	546224
301682	326481
301682	433792
301682	485524
301682	544279
301702	377293
301761	458993
301761	496201
301886	313801
301886	482998
301889	313801
301889	342330
302507	312166
302507	318376
302516	318491
302516	320027
302516	366784
303160	320287
303322	304562
303322	316307
303322	359267
304562	316307
304562	342327
304639	336162
304639	483247
304914	317090
304914	342871
304914	354565
304914	423673
305716	445259
306262	518137
306636	314719
306636	429708
306636	447892
306636	527792
306636	543516
306781	335763
306781	536830
306986	352756
306986	487323
306986	518502
307436	426857
307436	535832
307846	424622
308167	467258
308167	509535
308296	308374
308296	313447
308296	313448
308296	361731
308296	373951
308296	374147
308357	440380
308357	452257
308374	313447
308374	361731
308374	373951
308374	374147
308654	315446
308654	376908
308654	517813
308746	329470
308746	408058
308746	504430
309263	369811
309263	411761
309411	329078
309411	345901
309411	377247
309411	522378
309411	541690
309414	367850
309414	411761
309414	452947
309414	470372
309414	471071
309573	406305
309573	445716
309574	341777
309574	372557
309574	424680
310216	488537
310488	416018
311238	335193
311238	480585
311238	521499
311724	363864
311724	531441
311724	543408
311778	426205
311872	343242
311872	536830
312433	348662
312433	399478
312433	487512
312433	535205
312506	379745
312506	405948
312685	417416
312685	464198
312685	464199
312685	464205
312685	464207
312685	536006
313307	383087
313307	417521
313307	433190
313307	502212
313309	314477
313309	366327
313309	541715
313436	313438
313436	313445
313436	313447
313436	313448
313436	351353
313438	313445
313438	313447
313438	313448
313438	351353
313438	484282
313445	313447
313445	313448
313445	351353
313445	484282
313446	411459
313446	454723
313447	313448
313447	361731
313447	484282
313448	351353
313448	484282
313801	342330
313801	379184
313801	482998
313801	542026
314250	335183
314250	447892
314443	314450
314443	353272
314443	479970
314450	353272
314450	479970
314477	366327
314477	541715
314719	542633
314719	543516
315446	376908
315446	430858
315446	517813
315446	531212
315577	412353
315577	417383
315743	343067
315743	362223
315743	376352
315974	374151
315974	445680
316031	351358
316031	423124
316385	352393
316508	330542
316508	365982
316508	382058
316508	425507
316850	448617
316850	532925
317034	407219
317090	342871
317090	354565
317254	341322
317254	341324
317254	341326
317254	341352
317717	340946
317717	394281
317717	406835
317717	406836
317717	533819
317910	321070
317910	341967
317910	422027
318079	318090
318079	339500
318090	407868
318090	407872
318090	425656
318090	518217
318212	330328
318212	412163
318212	535477
318491	320027
318491	366784
318538	366824
318538	390680
318953	341763
318953	343017
318953	368792
318953	392187
318953	463048
318953	464182
318953	524986
319052	385756
319052	423124
319052	531007
319052	533484
319065	330541
319065	354348
319392	407219
319433	343743
320027	366784
320128	445716
320287	350288
320332	449101
320858	348877
320858	438003
320858	439622
320858	516992
320914	416072
320914	417848
320914	526735
320928	379180
320928	488157
321070	335776
321070	345173
321070	422027
321070	430353
321070	462308
321070	467394
321070	501646
321070	529577
321216	450608
321497	376498
321497	393054
322563	390081
322563	465991
322607	443073
322607	472803
323254	382935
323254	519455
323254	521727
323371	472962
323371	497828
323618	529054
324553	326801
324553	355078
324553	488055
324553	533220
324665	371886
324665	399682
324665	456290
324898	491586
325745	326481
325745	368498
325745	433792
326464	351390
326464	504033
326464	536934
326481	368498
326481	389791
326481	391539
326481	413490
326481	433792
326481	477664
326481	485524
326481	515094
326481	524779
326481	544279
326801	488055
326801	496357
326801	532242
326801	533220
327145	444875
327740	395771
327740	423708
327818	343242
327818	494481
327890	367285
327890	421557
328123	405565
328155	358034
328351	350251
328351	489117
328428	364895
328428	383177
328468	343242
328468	504305
328468	536830
328644	377039
328951	433792
329078	434830
329078	522378
329078	541690
329428	350318
329428	361649
329428	407247
329428	423524
329470	408058
329470	504430
329508	374744
329508	492634
329508	495203
329881	494261
329881	523664
329881	525313
329881	531782
330175	468293
330293	342871
330293	354088
330293	354565
330293	463745
330293	474381
330293	529444
330328	401798
330328	409356
330328	471336
330541	343112
330541	354348
330542	365982
330542	417272
330542	425507
330542	495172
330542	523055
330933	334880
330933	373181
330933	376748
331706	522191
331825	416431
331825	430888
331825	440380
332103	387782
332103	478705
332103	540608
332123	428970
332123	504364
332312	427927
332312	472037
332312	496930
332312	525557
332827	358591
332827	430354
332827	520700
333916	452884
334071	345620
334170	352500
334170	376515
334170	522191
334329	362923
334329	430354
334329	520700
334757	444875
334757	463844
334757	541959
334830	334845
334830	334846
334830	381994
334830	394851
334830	406835
334830	479901
334830	533819
334840	334845
334840	334846
334840	393657
334840	393666
334840	479901
334845	334846
334845	406835
334845	406836
334845	479901
334846	394851
334846	479901
334880	373181
334880	376748
334880	460712
334880	522043
334974	484333
334974	536934
335028	350684
335028	492634
335028	495203
335032	343933
335032	457320
335149	401485
335149	426918
335158	351682
335158	425067
335158	513170
335159	335171
335159	341594
335159	481957
335171	425066
335171	429655
335171	481957
335171	513170
335183	447892
335193	476575
335193	480585
335486	338843
335486	359673
335486	363073
335486	483701
335486	486195
335486	508622
335763	452884
335763	494481
335776	421754
335776	422838
335776	459353
335776	467394
335776	484357
335776	501646
336162	459124
336162	521447
336577	336579
336577	346464
336577	430590
336577	520037
336579	346464
336579	520037
336715	366590
336715	455003
336749	376852
336749	424508
336749	440380
336749	539186
336770	391524
336770	537816
337503	404752
337976	337981
337976	444709
337976	499056
337981	444709
337981	499056
338338	362572
338338	391528
338338	524891
338700	352799
338700	352885
338700	418918
338843	359673
338843	363073
338843	483701
338843	508622
339002	393765
339002	520150
339167	404226
339167	479041
339167	504729
339289	374744
339289	492634
339289	495203
339500	469396
340064	487657
340335	372489
340335	446676
340335	507743
340335	530864
340409	387782
340409	412316
340409	460517
340409	478705
340706	461995
340706	534520
340933	443972
340933	448617
340933	532925
340946	394281
340946	406836
340946	533819
341120	448617
341120	532925
341322	341324
341322	341344
341322	341352
341324	341326
341324	341344
341324	341352
341326	341344
341326	341352
341344	341352
341575	389644
341575	413419
341594	425066
341594	429655
341594	481957
341594	513170
341594	532991
341761	362551
341763	368792
341763	392187
341763	464182
341777	372557
341967	345173
341967	396551
341967	422027
342042	366253
342042	390081
342042	413860
342299	456795
342327	359267
342327	415737
342327	425891
342327	502037
342330	379184
342330	482998
342871	354088
342871	354565
342871	423673
342871	540953
342984	389547
342984	413249
342984	413257
342984	515761
343017	368792
343017	392187
343017	463048
343017	524986
343067	362223
343067	371893
343067	376352
343067	392256
343067	471591
343067	476031
343067	493381
343067	533970
343112	354348
343242	349055
343242	381003
343242	403255
343242	434966
343242	472722
343242	504305
343242	511237
343242	519013
343306	482584
343306	542633
343680	367850
343680	452947
343680	470372
343680	471071
343743	513572
343878	456320
343878	469585
343878	521727
343933	457320
344610	372706
344610	407647
344610	431741
344610	522205
344889	352393
345173	396551
345173	421754
345173	422027
345173	422838
345173	459353
345173	467394
345173	484357
345173	501646
345620	488157
345827	369920
345827	393849
345827	417695
345901	377247
345901	502212
345901	541122
345901	541690
346229	461219
346319	459124
346319	483247
346319	522191
346397	346403
346397	410930
346403	398893
346403	410930
346464	520037
346493	404701
346493	479041
346493	523382
346811	495620
347716	383087
347716	502212
347743	355253
347743	424561
347743	524008
347858	533157
348108	372238
348108	396166
348108	415253
348108	443821
348108	492595
348662	399478
348662	487512
348662	535205
348662	535798
348877	439622
348925	508485
349055	434966
350251	352994
350251	435438
350251	483624
350251	489117
350288	422063
350318	361649
350318	407247
350318	423524
350418	352692
350418	367645
350418	389494
350418	432983
350418	524891
350684	374744
350684	492634
350684	495203
350956	488055
350956	496357
350956	533220
351254	355291
351254	383645
351254	517338
351353	373951
351353	374147
351358	423124
351358	428970
351358	505559
351358	533484
351378	361649
351378	426088
351378	433300
351378	509910
351390	528285
351390	536934
351682	425066
351682	425067
352079	367285
352079	421557
352183	513572
352500	376515
352500	522191
352674	426994
352692	389494
352692	432983
352692	524891
352756	366700
352756	518502
352799	352885
352799	418918
352799	485935
352885	407895
352885	418918
352885	455942
352994	435438
352994	483624
352994	489117
353233	510772
353264	383087
353264	401268
353264	416162
353264	502212
353272	479970
353310	370860
353325	377372
353325	377380
353463	422490
353654	443155
353741	384540
353741	398312
353741	530074
353741	534698
353931	501902
354088	354565
